# 01:time 02:total_time 03:iteration 04:total_iteration 05:X 06:Y 007:U(1) 008:U(2) 009:U(mag)
  1.3989587301392696E+001  1.3989587301392696E+001    4540   4540   1.9999999999999998E-002 0.0000000000000000E+000   2.7517328099024229E-002  2.2482207994690450E-002  3.5533829262069009E-002
  1.4020543939218804E+001  1.4020543939218804E+001    4550   4550   1.9999999999999998E-002 0.0000000000000000E+000   1.8124999275907935E-002 -2.2093969830964677E-002  2.8577247971826128E-002
  1.4051561383974791E+001  1.4051561383974791E+001    4560   4560   1.9999999999999998E-002 0.0000000000000000E+000   8.8515149153580026E-004 -6.5547644420309518E-002  6.5553620664417158E-002
  1.4082261639802490E+001  1.4082261639802490E+001    4570   4570   1.9999999999999998E-002 0.0000000000000000E+000  -7.9568234134231552E-003 -8.9971148905645073E-002  9.0322304411668756E-002
  1.4112741643317283E+001  1.4112741643317283E+001    4580   4580   1.9999999999999998E-002 0.0000000000000000E+000   8.4868300352561156E-003 -8.4683610553937604E-002  8.5107815037740781E-002
  1.4143137466717901E+001  1.4143137466717901E+001    4590   4590   1.9999999999999998E-002 0.0000000000000000E+000   2.2541074218328596E-002 -6.7477002290334571E-002  7.1142433645511573E-002
  1.4173597315356114E+001  1.4173597315356114E+001    4600   4600   1.9999999999999998E-002 0.0000000000000000E+000   2.5320747473989171E-002 -3.6968648427905086E-002  4.4808718116317258E-002
  1.4204257968889459E+001  1.4204257968889459E+001    4610   4610   1.9999999999999998E-002 0.0000000000000000E+000   1.9552142325251018E-002  5.3358656792035841E-003  2.0267158953671207E-002
  1.4235076348747810E+001  1.4235076348747810E+001    4620   4620   1.9999999999999998E-002 0.0000000000000000E+000   5.3689493407722386E-003  5.0658827139145667E-002  5.0942540024400235E-002
  1.4265516846536518E+001  1.4265516846536518E+001    4630   4630   1.9999999999999998E-002 0.0000000000000000E+000  -8.3888272050137739E-003  8.5021761969966131E-002  8.5434609089953461E-002
  1.4295673949531484E+001  1.4295673949531484E+001    4640   4640   1.9999999999999998E-002 0.0000000000000000E+000   1.6806264872673155E-003  8.9584679756063234E-002  8.9600442813560423E-002
  1.4325756729557184E+001  1.4325756729557184E+001    4650   4650   1.9999999999999998E-002 0.0000000000000000E+000   2.0981114036724108E-002  7.7016352866546720E-002  7.9823090362917294E-002
  1.4355980239716314E+001  1.4355980239716314E+001    4660   4660   1.9999999999999998E-002 0.0000000000000000E+000   2.8550463607266681E-002  5.3699618824202310E-002  6.0817579975320317E-002
  1.4386537903961924E+001  1.4386537903961924E+001    4670   4670   1.9999999999999998E-002 0.0000000000000000E+000   2.6700779812211106E-002  1.6147890239254278E-002  3.1203942086845115E-002
  1.4417557865767687E+001  1.4417557865767687E+001    4680   4680   1.9999999999999998E-002 0.0000000000000000E+000   1.5902245823054967E-002 -2.8978561043658341E-002  3.3055081642281605E-002
  1.4448523970528228E+001  1.4448523970528228E+001    4690   4690   1.9999999999999998E-002 0.0000000000000000E+000  -1.6948104848306241E-003 -7.1033444323715073E-002  7.1053659969559772E-002
  1.4479183753353055E+001  1.4479183753353055E+001    4700   4700   1.9999999999999998E-002 0.0000000000000000E+000  -6.8060607916108155E-003 -9.0703006011417404E-002  9.0957999994537725E-002
  1.4509641891031364E+001  1.4509641891031364E+001    4710   4710   1.9999999999999998E-002 0.0000000000000000E+000   1.1388189479829413E-002 -8.2682757488191906E-002  8.3463340728008557E-002
  1.4540037892816187E+001  1.4540037892816187E+001    4720   4720   1.9999999999999998E-002 0.0000000000000000E+000   2.3575276553867272E-002 -6.3864579632304732E-002  6.8077001962500647E-002
  1.4570519697596260E+001  1.4570519697596260E+001    4730   4730   1.9999999999999998E-002 0.0000000000000000E+000   2.4986653428420586E-002 -3.1191903679492782E-002  3.9965831715388553E-002
  1.4601220419635369E+001  1.4601220419635369E+001    4740   4740   1.9999999999999998E-002 0.0000000000000000E+000   1.7935608895316265E-002  1.2175290916330558E-002  2.1677725326773318E-002
  1.4632007376875588E+001  1.4632007376875588E+001    4750   4750   1.9999999999999998E-002 0.0000000000000000E+000   2.7951708959741261E-003  5.6998376637927439E-002  5.7066872348997135E-002
  1.4662393213598168E+001  1.4662393213598168E+001    4760   4760   1.9999999999999998E-002 0.0000000000000000E+000  -8.8128694697664862E-003  8.7799910137627428E-002  8.8241095236100708E-002
  1.4692525369752020E+001  1.4692525369752020E+001    4770   4770   1.9999999999999998E-002 0.0000000000000000E+000   4.9797472166255145E-003  8.8210295556068807E-002  8.8350744900258213E-002
  1.4722615772252809E+001  1.4722615772252809E+001    4780   4780   1.9999999999999998E-002 0.0000000000000000E+000   2.2855363988014629E-002  7.4404491577068618E-002  7.7835698942494957E-002
  1.4752877926294809E+001  1.4752877926294809E+001    4790   4790   1.9999999999999998E-002 0.0000000000000000E+000   2.8813825104417691E-002  4.8901730147186164E-002  5.6759278788020086E-002
  1.4783499645684676E+001  1.4783499645684676E+001    4800   4800   1.9999999999999998E-002 0.0000000000000000E+000   2.5684857801982539E-002  9.6445466064162985E-003  2.7435910765844813E-002
  1.4814564469999149E+001  1.4814564469999149E+001    4810   4810   1.9999999999999998E-002 0.0000000000000000E+000   1.3493472381011311E-002 -3.5805673882088489E-002  3.8263822065334625E-002
  1.4845480181994846E+001  1.4845480181994846E+001    4820   4820   1.9999999999999998E-002 0.0000000000000000E+000  -4.0185206756747087E-003 -7.6014034951094062E-002  7.6120181410497007E-002
  1.4876101893710522E+001  1.4876101893710522E+001    4830   4830   1.9999999999999998E-002 0.0000000000000000E+000  -4.9659313840223457E-003 -9.0717938319672093E-002  9.0853755054387548E-002
  1.4906541345057497E+001  1.4906541345057497E+001    4840   4840   1.9999999999999998E-002 0.0000000000000000E+000   1.4043367586631132E-002 -8.0516477688814838E-002  8.1731997116102927E-002
  1.4936940890649190E+001  1.4936940890649190E+001    4850   4850   1.9999999999999998E-002 0.0000000000000000E+000   2.4370639596238046E-002 -5.9912499322445684E-002  6.4679483991384625E-002
  1.4967447687199517E+001  1.4967447687199517E+001    4860   4860   1.9999999999999998E-002 0.0000000000000000E+000   2.4470311359973115E-002 -2.5166128148494770E-002  3.5101711411845579E-002
  1.4998190661415020E+001  1.4998190661415020E+001    4870   4870   1.9999999999999998E-002 0.0000000000000000E+000   1.6115901735215512E-002  1.9061420433668139E-002  2.4961170599316524E-002
  1.5028928311339626E+001  1.5028928311339626E+001    4880   4880   1.9999999999999998E-002 0.0000000000000000E+000   2.4841877868815069E-004  6.3055367810088878E-002  6.3055857155027208E-002
  1.5059263548896668E+001  1.5059263548896668E+001    4890   4890   1.9999999999999998E-002 0.0000000000000000E+000  -8.5175178922936840E-003  8.9766028626537277E-002  9.0169218730262130E-002
  1.5089375580315573E+001  1.5089375580315573E+001    4900   4900   1.9999999999999998E-002 0.0000000000000000E+000   8.2983340259080922E-003  8.6609441959742277E-002  8.7006079007064265E-002
  1.5119478448904946E+001  1.5119478448904946E+001    4910   4910   1.9999999999999998E-002 0.0000000000000000E+000   2.4441604783277117E-002  7.1518799479982373E-002  7.5579962446668638E-002
  1.5149783517481621E+001  1.5149783517481621E+001    4920   4920   1.9999999999999998E-002 0.0000000000000000E+000   2.8882320094472753E-002  4.3772496480725502E-002  5.2442538670383900E-002
  1.5180472317971149E+001  1.5180472317971149E+001    4930   4930   1.9999999999999998E-002 0.0000000000000000E+000   2.4462934671977061E-002  3.0040492304636345E-003  2.4646693176660972E-002
  1.5211562517230170E+001  1.5211562517230170E+001    4940   4940   1.9999999999999998E-002 0.0000000000000000E+000   1.0925419940070137E-002 -4.2534903336774023E-002  4.3915632783048819E-002
  1.5242429061019215E+001  1.5242429061019215E+001    4950   4950   1.9999999999999998E-002 0.0000000000000000E+000  -5.9613638902794008E-003 -8.0387565027540919E-002  8.0608302739168546E-002
  1.5273015271945274E+001  1.5273015271945274E+001    4960   4960   1.9999999999999998E-002 0.0000000000000000E+000  -2.5542506379262039E-003 -9.0126355791189372E-002  9.0162543245637216E-002
  1.5303439284308053E+001  1.5303439284308053E+001    4970   4970   1.9999999999999998E-002 0.0000000000000000E+000   1.6408462208634039E-002 -7.8169255764209077E-002  7.9872837553091260E-002
  1.5333845720146534E+001  1.5333845720146534E+001    4980   4980   1.9999999999999998E-002 0.0000000000000000E+000   2.4942749434554674E-002 -5.5614656406704119E-002  6.0951872461727809E-002
  1.5364380444316458E+001  1.5364380444316458E+001    4990   4990   1.9999999999999998E-002 0.0000000000000000E+000   2.3770118037452108E-002 -1.8924666962168014E-002  3.0383573376799835E-002
  1.5395167664685951E+001  1.5395167664685951E+001    5000   5000   1.9999999999999998E-002 0.0000000000000000E+000   1.4098827819832182E-002  2.5963238987957941E-002  2.9544317975527768E-002
